stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,2.5,7.51,16.68,0.83,0.83,0.83
3dpf,91.37,0.57,1.72,1.72,52.87,0,0.57,2.3
5dpf,0,0,0,0,0.52,0,0,0
10dpf,9.41,0,1.88,1.88,23.85,0,2.51,1.26
