stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,73,2,0,0,0,0,0,0
2dpf,9.17,8.34,85.91,94.25,2.5,1.67,1.67,0,0.83,5
3dpf,14.37,43.1,41.37,40.8,0,7.47,0,0,0,6.9
5dpf,19.64,114.74,134.89,259.96,5.69,78.56,4.65,4.65,9.3,127.66
10dpf,20.08,143.08,40.79,210.85,0,6.28,0.63,0,1.26,15.06
