stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,11.68,2.5,1.67,6.67,0,0.83
3dpf,52.29,0,1.72,0.57,0.57,3.45
5dpf,10.85,0.52,8.79,1.55,0,14.47
10dpf,28.24,0,2.51,0,0,1.26
