stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,1.67,0,0,0,0
3dpf,0.57,0,0,0.57,0,0.57,0.57
5dpf,0,0.52,2.07,0,1.03,0,3.62
10dpf,0,1.26,1.88,0,0,0.63,0
