stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,92.91,0,10.32,0,0,0,0,10.32,10.32,30.97
12hpf,202.41,38.56,5.78,9.64,57.83,17.35,0,71.33,121.45,192.78
14hpf,90.28,13.38,10.03,20.06,33.44,43.47,3.34,20.06,43.47,143.79
16hpf,215.34,10.25,24.61,30.76,100.49,51.27,0,22.56,102.54,192.78
19hpf,91.95,2.19,6.57,10.95,17.51,10.95,0,4.38,2.19,30.65
24hpf,256,1,36,24,31,45,5,2,17,63
2dpf,704.79,10.01,45.87,105.93,267.74,580.52,60.89,13.35,150.97,364.49
3dpf,2331.34,26.43,24.14,36.2,44.25,758.53,19.54,0,32.18,100.56
5dpf,200.01,21.19,82.18,117.84,35.14,500.29,40.31,31.01,81.66,412.43
10dpf,827.72,23.22,97.9,70.91,23.22,397.23,21.34,0,33.26,72.79
