stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,periderm
2dpf,0,0,0,0,0.83
3dpf,57.46,0,0,9.19,0
5dpf,2.07,0,0.52,2.58,0.52
10dpf,23.85,0.63,0,5.65,0
