stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,2,0,0,0,0,0
2dpf,0.83,0.83,1.67,1.67,0,0,0,1.67
3dpf,1.15,0.57,4.02,1.15,0.57,0,0.57,0.57
5dpf,2.07,3.62,13.95,11.37,1.55,1.03,0.52,5.17
10dpf,4.39,1.88,8.16,1.26,0.63,0,0,0.63
