stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,82.58,20.65,0,0,20.65,10.32,0,0,41.29,92.91
12hpf,377.84,36.63,13.49,15.42,146.51,36.63,1.93,77.11,138.8,129.16
14hpf,120.38,13.38,23.41,26.75,43.47,20.06,0,20.06,20.06,160.51
16hpf,198.93,20.51,4.1,32.81,96.39,38.97,2.05,24.61,94.34,112.79
19hpf,411.57,2.19,0,41.59,61.3,43.78,4.38,10.95,17.51,91.95
24hpf,526,7,11,88,157,89,14,5,74,72
2dpf,953.35,15.85,40.87,186.83,518.8,929.16,115.1,30.03,243.55,327.79
3dpf,2089.98,28.16,17.81,72.41,69.53,1188.94,31.03,0,81.02,121.82
5dpf,388.14,42.9,57.37,228.96,83.73,1108.08,60.47,53.23,168.49,442.92
10dpf,626.91,40.79,45.81,107.94,41.42,801.99,44.55,1.26,80.32,56.48
