stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,13.35,0,0,1.67,0,0,0,3.34
3dpf,4.02,0,0,0,6.9,0.57,1.15,0
5dpf,6.2,0,0.52,0,3.62,0,0,3.62
10dpf,5.65,0.63,0,1.26,1.26,0,0,0.63
