stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,0,0,0,0,0,0,0,0,10.32
12hpf,67.47,21.21,0,5.78,40.48,5.78,0,32.77,80.97,36.63
14hpf,123.72,6.69,3.34,10.03,40.13,13.38,0,26.75,96.97,53.5
16hpf,385.55,30.76,22.56,16.41,98.44,41.02,4.1,47.17,260.45,209.18
19hpf,284.59,0,0,2.19,19.7,13.14,15.32,6.57,28.46,45.97
24hpf,307,7,34,25,67,43,48,7,121,99
2dpf,647.24,42.54,42.54,89.25,187.67,427.05,88.41,15.01,128.45,179.33
3dpf,1713.59,127,29.88,90.22,29.31,687.28,27.01,0,42.52,101.71
5dpf,605.21,135.41,85.28,309.06,89.93,1371.15,73.39,67.19,182.44,608.82
10dpf,882.31,239.72,60.87,190.14,60.87,1021,28.24,1.88,96.01,107.31
