stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,1.93,1.93,0,0
24hpf,0,0,0,0,0,0,1,0
2dpf,2.5,0,0,0.83,0.83,7.51,0,1.67
3dpf,8.62,0,0.57,0,0.57,4.6,0,1.15
5dpf,0.52,0.52,5.17,0.52,1.03,3.62,0.52,2.07
10dpf,6.28,0,1.88,0.63,0,3.77,1.26,2.51
