stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6162.8,82.58,30.97,0,1011.65,51.61,0,134.2,2198.79,1961.36
12hpf,5800.6,169.64,36.63,173.5,1478.58,250.61,15.42,250.61,2488.73,1742.69
14hpf,5350.18,53.5,234.07,214.01,989.78,411.3,90.28,86.94,1668.59,1334.2
16hpf,4464.63,168.17,313.78,182.52,1306.37,483.99,131.25,110.74,1466.33,1632.45
19hpf,6707.66,52.54,91.95,81,683.03,280.22,133.54,28.46,433.46,936.97
24hpf,5200,91,759,206,1290,530,163,22,829,758
2dpf,1615.61,57.55,108.43,161.81,919.15,1211.08,150.13,20.02,447.06,508.79
3dpf,3108.26,44.25,40.23,60.91,75.28,964.83,39.08,0.57,98.26,145.96
5dpf,559.21,47.03,256.86,205.18,136.44,1407.32,89.93,83.21,326.64,904.45
10dpf,1217.41,48.95,176.96,129.27,63.38,823.32,40.16,1.88,133.04,144.96
