stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
10hpf,10.32,0,0,0,0,0
2dpf,26.69,0,0,1.67,0.83,0
3dpf,8.05,0,0,0.57,0.57,1.15
5dpf,13.95,0.52,0.52,1.55,0.52,1.03
10dpf,2.51,0,0,0,0,0
