stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,7.51,0,0.83,1.67,1.67,3.34,1.67,5.84
3dpf,15.52,0.57,0,0.57,1.15,5.75,0,0.57
5dpf,1.55,0,0.52,1.03,0.52,7.24,0,2.07
10dpf,9.41,0,0.63,0,0,6.9,0,0.63
