stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2529.12,61.94,30.97,0,567.76,41.29,0,51.61,929.06,960.03
12hpf,1154.72,30.84,7.71,42.41,300.73,52.05,0,36.63,364.34,323.86
14hpf,1611.74,26.75,107,107,374.51,150.47,16.72,30.09,417.98,387.89
16hpf,764.96,47.17,92.29,34.86,166.12,82.03,24.61,6.15,221.49,250.2
19hpf,2627.02,28.46,32.84,28.46,199.22,78.81,39.41,6.57,102.89,297.73
24hpf,1079,20,112,75,203,59,24,3,107,115
2dpf,1031.75,17.52,103.43,194.34,477.09,777.36,115.94,19.18,278.58,389.51
3dpf,2916.9,41.37,82.17,96.54,101.14,1076.88,44.82,0,86.77,202.28
5dpf,528.72,86.31,284.26,335.42,127.14,1387.69,103.88,89.41,253.25,1172.17
10dpf,1755.21,60.87,240.97,170.06,43.3,793.2,58.36,1.88,108.56,220.89
