stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,0.83,0.83,1.67,0.83,0,0,1.67
3dpf,37.93,1.72,0,0,2.3,49.99,1.15,1.15,1.72
5dpf,31.01,2.58,2.07,7.24,7.75,86.83,11.37,11.89,24.29
10dpf,38.91,8.16,3.14,5.02,1.88,42.67,3.14,6.9,3.77
