stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,0,0
12hpf,3.86,0,0,0,0,0,0,3.86,0,0
14hpf,0,0,0,0,0,0,0,0,0,13.38
16hpf,4.1,0,2.05,0,2.05,2.05,0,2.05,2.05,6.15
19hpf,24.08,0,0,0,4.38,0,0,2.19,0,41.59
24hpf,7,1,0,1,2,0,0,0,2,12
2dpf,120.94,4.17,3.34,24.19,60.89,121.78,15.85,13.35,34.2,165.15
3dpf,137.91,8.05,9.77,10.34,13.22,237.9,8.05,0.57,13.79,87.35
5dpf,89.93,14.47,33.08,55.82,23.77,304.41,17.06,30.49,36.18,331.29
10dpf,155,12.55,25.1,28.87,8.16,168.18,7.53,0.63,16.32,75.93
