stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,11.57,0,0,0,0,0,0,0
16hpf,0,4.1,0,2.05,0,0,0,0,0
24hpf,0,1,0,0,0,0,0,0,0
2dpf,8.34,0,0,4.17,0,1.67,0.83,0.83,3.34
3dpf,14.94,0,0,2.87,0,2.87,0,0.57,0.57
5dpf,26.36,0.52,0.52,2.07,0.52,8.27,0,1.03,2.07
10dpf,20.71,0,0,3.14,0,1.88,0,0,1.26
