stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,0,0.83,0,3.34,1.67,0
3dpf,20.11,0.57,0.57,0,0.57,4.02,0.57,0
5dpf,2.58,0.52,0,0.52,0.52,3.62,0,0.52
10dpf,7.53,0,0,0,0,0.63,0,0
