stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,8.34,0,0,5.84,20.02,0.83,0.83,2.5
3dpf,127,0.57,0,3.45,49.99,0,1.72,2.3
5dpf,5.69,0.52,1.03,0.52,26.88,0.52,2.07,4.13
10dpf,23.22,0.63,0.63,1.26,17.57,0,2.51,1.26
