stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,1,0,0,2
2dpf,4.17,0,0,0.83,1.67,4.17,0,80.07
3dpf,1.15,1.15,0,0,0,7.47,0,22.99
5dpf,4.65,1.03,0.52,1.03,0,3.62,1.03,84.24
10dpf,1.26,0.63,0.63,0,0,1.26,0.63,32
