stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
24hpf,0,6,3,0,0,0
2dpf,0,15.01,6.67,0.83,0.83,0
3dpf,0,0.57,0,0,0,0
5dpf,1.03,42.38,6.72,0,1.03,2.07
10dpf,0.63,20.71,1.26,0,0,0
