stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,0,0,4.17,0,0
3dpf,6.9,1.15,0,0,1.72,0,0
5dpf,0.52,0,5.69,0.52,13.95,0.52,1.55
10dpf,5.65,1.26,1.88,0.63,10.67,0.63,0.63
