stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,144.52,20.65,0,0,0,0,0,0,0,0
12hpf,383.62,102.17,0,0,9.64,5.78,0,5.78,5.78,13.49
14hpf,541.71,66.88,3.34,0,3.34,3.34,0,13.38,0,33.44
16hpf,912.61,155.86,4.1,8.2,67.68,45.12,16.41,24.61,36.91,151.76
19hpf,1151.51,28.46,0,4.38,146.68,100.7,17.51,4.38,2.19,70.05
24hpf,377,80,1,8,110,11,12,2,23,18
2dpf,181.83,10.01,0,0.83,13.35,26.69,10.01,2.5,4.17,2.5
3dpf,25.86,0.57,0.57,0.57,0.57,2.87,0,0,0.57,0
5dpf,70.81,0.52,0.52,0.52,0.52,3.62,1.55,0,1.55,0.52
10dpf,22.59,0,0,0.63,0.63,0,1.88,0,0,0.63
