stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,0,2.19
2dpf,0,0.83,0.83,0.83,70.9
3dpf,2.87,0,0,0,20.11
5dpf,0,0,0,0,116.29
10dpf,1.26,0,0,0,23.22
