stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,4.38,0,0,0,0,0,0,2.19
24hpf,1,0,0,0,0,0,0,2
2dpf,5.84,0,1.67,0,0,0.83,1.67,46.71
3dpf,16.66,0,0,0,1.72,0,0.57,8.62
5dpf,0.52,1.03,1.55,0.52,3.1,0,1.03,27.91
10dpf,4.39,0,0,0,0.63,0,0,2.51
