stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0,2
2dpf,5,1.67,0,2.5,8.34,0,0.83,0,1.67
3dpf,10.92,0,0.57,0,20.11,0,0,1.15,0.57
5dpf,2.07,3.62,4.13,2.07,62.02,1.55,1.03,3.1,17.06
10dpf,6.9,2.51,0.63,0,8.16,0,0,1.88,0.63
