stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,10.32
14hpf,0,0,0,0,0,0,0,153.82
19hpf,0,0,0,0,0,0,0,402.81
24hpf,1,0,0,0,0,0,0,48
2dpf,2.5,0,1.67,0,3.34,0,1.67,182.66
3dpf,8.05,3.45,1.72,0.57,4.02,0,0,99.41
5dpf,0,0,3.62,0,2.58,0.52,0,263.07
10dpf,7.53,0.63,0,0,0.63,0,0.63,70.91
