stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,12.51,0,0,0.83,0.83,0,0.83
3dpf,56.89,0,0.57,6.32,0,0,0
5dpf,1.55,0.52,1.03,3.1,0.52,0.52,0.52
10dpf,22.59,0,0,3.14,0,0,0
