stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,11.68,0,0,0,2.5,0,0.83,0
3dpf,159.18,0,0,0.57,2.87,0,0,0
5dpf,22.74,0.52,0,0,3.62,0,0,0.52
10dpf,65.26,0,1.26,0,1.88,0.63,0.63,0.63
