stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,41.29,0,20.65,0,0,0,0,0,20.65,0
12hpf,11.57,0,17.35,0,1.93,7.71,0,3.86,17.35,15.42
14hpf,207.32,3.34,46.81,6.69,63.53,36.78,0,0,220.69,147.13
16hpf,94.34,4.1,24.61,8.2,112.79,22.56,4.1,0,188.68,125.1
19hpf,203.59,2.19,4.38,8.76,83.19,19.7,15.32,0,83.19,181.7
24hpf,60,0,75,3,31,21,23,0,92,87
2dpf,221.86,8.34,26.69,25.02,110.93,184.33,30.03,6.67,121.78,197.68
3dpf,871.74,8.62,6.32,16.66,13.22,198.25,9.77,0,36.78,31.03
5dpf,224.3,22.74,95.1,93.55,49.1,607.79,43.41,13.44,200.53,397.44
10dpf,687.78,23.85,63.38,75.93,38.28,452.45,23.22,0.63,121.11,72.17
