stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,2,0,0,0,3,0
2dpf,4.17,0,0,0.83,1.67,0.83
3dpf,10.92,0,0.57,0.57,0,0
5dpf,3.1,1.03,0,3.62,1.55,1.55
10dpf,8.16,0,0,1.26,0.63,0
