stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,0
24hpf,0,0,0,0,1,0,0,0,0
2dpf,3.34,0,0.83,3.34,0.83,2.5,0,4.17,10.01
3dpf,11.49,0,0.57,0,0.57,10.34,0,0.57,0.57
5dpf,3.62,1.55,2.07,1.03,1.03,11.89,0.52,3.1,5.17
10dpf,5.65,0.63,0.63,0,0,5.65,0,0.63,1.26
