stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,0.83,0,1.67,0,0.83,0.83
3dpf,39.08,0,0,0.57,2.3,0,2.3,0
5dpf,2.58,0,0,0,4.65,0,0,2.07
10dpf,12.55,0.63,0,0,3.77,0.63,0,0
