stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0,0,0,0,0,0,0,3
2dpf,2.5,0,0,1.67,0,1.67,0,6.67
3dpf,1.72,0,0,0,0,1.72,0,4.02
5dpf,2.58,0,0.52,0.52,0.52,1.55,0.52,17.57
10dpf,1.26,0.63,2.51,0,0,1.26,0,8.79
