stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,10.01,0,0.83,1.67,4.17,2.5,0.83,1.67,2.5
3dpf,5.17,0,0,0,0,1.15,0,0,0
5dpf,14.99,0,0,1.03,0,6.2,0,0,1.03
10dpf,3.77,0.63,0,0,1.26,4.39,0,0,0
