stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,10.32,0,0,0,0,0
12hpf,17.35,1.93,7.71,1.93,7.71,3.86,0,26.99,1.93,69.4
14hpf,10.03,0,26.75,0,0,3.34,0,16.72,0,133.75
16hpf,28.71,0,0,2.05,16.41,4.1,0,30.76,8.2,237.89
19hpf,89.76,0,0,15.32,32.84,8.76,2.19,0,2.19,87.57
24hpf,359,3,12,33,84,35,21,3,38,140
2dpf,261.07,12.51,25.86,62.56,322.79,382.84,50.04,6.67,85.91,304.44
3dpf,647.05,14.37,13.22,24.71,31.61,379.27,26.43,0,28.16,101.14
5dpf,124.56,15.5,66.67,87.34,71.84,465.15,38.76,8.79,102.33,416.05
10dpf,173.83,3.14,26.36,19.45,17.57,142.45,13.81,0.63,21.34,57.73
