stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,4,0,0,0,0,6,0,0,0
2dpf,5,0,1.67,1.67,1.67,5,0.83,2.5,2.5
3dpf,293.07,1.15,1.15,1.15,0.57,14.37,0,0,0.57
5dpf,6.72,2.07,1.03,2.07,0.52,13.44,1.03,3.62,3.1
10dpf,99.15,0,1.88,0,0,20.71,0,2.51,0.63
