stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,32.77,0,0,0
14hpf,0,0,6.69,86.94,0,0,0
16hpf,0,0,2.05,55.37,0,0,0
19hpf,0,0,0,26.27,2.19,0,0
24hpf,1,0,0,28,3,1,0
2dpf,14.18,0,8.34,77.57,25.86,0.83,0
3dpf,2.3,1.15,0,63.21,59.76,0.57,0
5dpf,2.07,0.52,1.55,42.38,38.76,1.55,1.55
10dpf,3.77,0.63,0.63,39.53,60.24,1.26,0.63
