stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.5,0,0.83,1.67,4.17,0.83,0.83,4.17,0.83
3dpf,108.03,0,0,0,1.72,0,0,0.57,0.57
5dpf,1.03,0,0,0,1.03,0,0.52,0.52,1.55
10dpf,32,0.63,0,0,1.88,0,0,0,0
