stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,20.65
14hpf,0,0,0,0,0,0,63.53
3dpf,9.77,0.57,0.57,0,1.72,0,1.15
5dpf,1.55,0.52,0,0,2.58,0,3.1
10dpf,4.39,0,0,0.63,0.63,1.26,0
