stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,2.5,2.5,0
3dpf,9.19,0,0,1.72,0,0.57
5dpf,3.62,0.52,0.52,2.07,0,3.62
10dpf,3.77,0,0,0.63,0,1.26
