stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0.83,0,0.83,0,0,0
3dpf,7.47,0.57,0,0.57,4.02,1.15,0,29.88
5dpf,1.03,0,2.58,0,4.65,0.52,1.03,132.31
10dpf,10.04,1.26,0,0.63,10.04,0,0.63,53.34
