stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,10.32,0
12hpf,40.48,1.93,0,0,3.86,0,0,0,0,5.78
14hpf,16.72,0,0,0,6.69,0,0,0,3.34,10.03
16hpf,12.3,0,0,0,4.1,2.05,0,0,2.05,4.1
19hpf,26.27,0,0,0,2.19,0,0,0,0,2.19
24hpf,15,0,0,0,6,5,0,0,3,1
2dpf,85.08,1.67,0.83,10.01,26.69,55.05,7.51,0.83,21.69,15.01
3dpf,321.23,3.45,2.87,2.87,6.9,63.79,4.6,0,10.92,6.32
5dpf,33.59,3.62,12.4,8.27,3.62,52.72,6.72,3.62,13.95,33.08
10dpf,61.5,1.26,10.04,1.88,1.88,16.94,3.14,0,3.77,0.63
