stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2993.65,30.97,30.97,0,547.12,72.26,0,72.26,970.36,856.8
12hpf,3772.61,117.59,19.28,107.95,906.04,177.35,7.71,165.79,1688.71,973.51
14hpf,2407.58,23.41,117.04,96.97,438.05,237.41,36.78,13.38,785.81,468.14
16hpf,1525.81,51.27,90.24,71.78,504.5,170.22,49.22,30.76,580.38,463.48
19hpf,1624.37,8.76,13.14,21.89,162,91.95,30.65,6.57,137.92,148.86
24hpf,825,11,19,21,177,82,25,0,120,67
2dpf,473.76,11.68,25.86,33.36,221.03,351.15,32.53,4.17,120.94,120.94
3dpf,1210.78,18.96,16.66,13.79,17.24,266.64,13.22,0,32.75,36.2
5dpf,116.8,11.37,52.2,21.19,28.43,234.64,13.44,8.79,72.87,130.24
10dpf,287.41,8.16,42.04,24.47,14.43,175.08,8.79,0,34.51,23.85
