stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,3,0,0,0
2dpf,5.84,0,0.83,0.83,0.83,24.19,0,0,0.83
3dpf,166.07,1.72,1.72,0,2.3,162.05,1.15,0.57,2.3
5dpf,2.58,2.58,9.3,0.52,3.62,123.52,1.03,3.62,5.17
10dpf,50.83,0,5.65,0,4.39,137.43,0,4.39,0
