stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,0,0,0,0,0,0
3dpf,4.6,0,0,0,2.3,0,0.57,0
5dpf,3.1,0,0.52,1.55,3.1,0,0.52,3.62
10dpf,3.14,0.63,0,0,2.51,0.63,0,0.63
