stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,6.69,0,0,0,0,0,0,3.34,16.72
16hpf,4.1,2.05,0,6.15,0,0,0,0,36.91
19hpf,21.89,0,0,2.19,0,0,2.19,0,190.46
24hpf,2,0,0,10,0,0,0,0,26
2dpf,7.51,0.83,0,16.68,10.01,0,0.83,13.35,80.07
3dpf,21.26,0,0,1.15,5.17,0,0,2.87,18.96
5dpf,6.2,0,0.52,0,4.13,1.03,0,1.55,53.23
10dpf,4.39,0,0,0,2.51,0,0,0,2.51
