stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,0.83,10.01,19.18,21.69,26.69
3dpf,1.72,0.57,0.57,0,3.45,4.02,2.3
5dpf,1.03,0,4.13,0,2.07,1.55,20.16
10dpf,1.88,0.63,0.63,0,2.51,1.88,2.51
