stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,10.01,0,1.67,2.5,3.34,1.67,2.5,9.17
3dpf,16.09,0,0,0,0.57,0,0,0.57
5dpf,2.07,0.52,1.03,0,1.55,0.52,0,2.58
10dpf,13.18,0,0,0,1.26,0,0,0.63
