stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,134.2,0,0,0,0,0,0,0,0,30.97
12hpf,219.76,5.78,9.64,0,28.92,7.71,0,1.93,57.83,57.83
14hpf,203.98,0,30.09,16.72,13.38,0,3.34,0,20.06,40.13
16hpf,141.51,6.15,14.36,8.2,28.71,6.15,0,0,49.22,65.63
19hpf,155.43,0,4.38,0,6.57,4.38,0,0,17.51,13.14
24hpf,114,3,0,1,19,11,0,0,12,4
2dpf,147.63,8.34,5.84,20.85,55.88,118.44,14.18,0.83,38.37,35.03
3dpf,407.42,3.45,6.9,9.19,15.52,167.22,9.77,0,13.79,22.41
5dpf,93.55,7.75,34.11,37.21,20.67,280.12,20.16,6.72,51.68,109.57
10dpf,259.8,11.92,25.1,37.65,16.94,316.9,8.79,0.63,48.95,19.45
