stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,15.85,0,0.83,0,1.67,0
3dpf,6.9,0,6.32,0,0,0.57,0,0
5dpf,1.03,0,5.69,0.52,0.52,5.17,0.52,2.58
10dpf,1.88,0.63,8.79,0,0,0.63,0,0
