stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,11,0,0,0
2dpf,0,0,0,0.83,0,0,0,0.83,0.83
3dpf,22.41,0,0.57,0,0,10.92,0,0.57,0
5dpf,3.62,1.03,2.07,1.03,0.52,5.69,0.52,3.62,4.13
10dpf,134.92,1.26,1.88,0.63,0.63,4.39,0,1.88,0.63
