stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,51.61,0,0,0,92.91,20.65,0,20.65,51.61,103.23
12hpf,69.4,9.64,0,5.78,30.84,15.42,0,34.7,169.64,46.27
14hpf,76.91,0,3.34,23.41,33.44,3.34,3.34,50.16,304.29,103.66
16hpf,73.83,8.2,0,22.56,38.97,6.15,4.1,63.58,266.61,110.74
19hpf,126.97,0,0,8.76,32.84,13.14,0,37.22,142.3,87.57
24hpf,86,1,1,39,56,26,2,16,138,82
2dpf,322.79,2.5,6.67,114.27,385.34,632.23,23.35,45.87,189.34,321.95
3dpf,359.73,16.09,10.92,79.3,99.41,1198.14,8.05,0.57,45.97,117.23
5dpf,187.09,24.81,25.32,267.2,82.18,1052.26,14.99,54.78,110.08,806.77
10dpf,223.4,26.36,14.43,198.3,67.77,855.33,10.67,2.51,42.67,139.94
