stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,23.35,0,0.83,0.83,6.67,3.34,0,0,1.67
3dpf,4.6,0,0,0.57,0.57,0,0,0,0
5dpf,1.55,1.03,0,0,2.07,0,1.03,0.52,2.07
10dpf,3.77,1.26,0,0,3.14,0,0,0,0
