stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5.84,0,11.68,0.83,0.83,11.68,1.67,1.67
3dpf,0,0,2.87,0,0,0.57,0,0
5dpf,0,0.52,39.28,0,0.52,1.03,0,2.07
10dpf,2.51,0,50.83,0.63,0,0,0,0
