stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,41.29,0,0
12hpf,13.49,3.86,0,0,0,0,0,213.98,0,3.86
14hpf,50.16,0,0,0,0,0,0,113.69,3.34,6.69
16hpf,86.13,0,0,0,0,0,0,135.35,0,6.15
19hpf,96.32,2.19,0,0,4.38,0,4.38,81,0,2.19
24hpf,112,0,1,0,13,11,34,25,7,8
2dpf,487.93,5.84,25.02,25.02,94.25,208.52,84.24,134.29,55.88,99.26
3dpf,54.59,1.15,1.15,0.57,1.15,60.34,1.72,1.15,0.57,0.57
5dpf,164.87,4.65,12.4,13.44,9.82,161.25,7.24,294.08,16.02,50.65
10dpf,37.65,2.51,1.88,1.26,1.88,21.34,3.77,6.28,1.26,1.26
