stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0.83,0,0,0.83,0,0,0,0.83
3dpf,4.02,0,0,0,0.57,1.72,0,0,9.77
5dpf,5.17,1.55,2.58,1.55,0,12.92,0.52,1.03,67.7
10dpf,13.81,10.04,0.63,1.26,0,3.77,0,0.63,22.59
