stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,154.84
12hpf,26.99,3.86,0,0,0,0,0,1.93,3.86,77.11
14hpf,0,0,0,0,0,0,0,0,0,391.23
16hpf,10.25,2.05,0,0,0,0,0,0,4.1,110.74
19hpf,10.95,0,0,0,0,0,0,0,0,926.03
24hpf,23,3,2,3,0,1,2,0,8,260
2dpf,111.77,0.83,1.67,11.68,14.18,36.7,8.34,0.83,8.34,839.08
3dpf,185.61,35.63,5.75,5.75,3.45,72.98,0.57,0,8.62,353.98
5dpf,100.26,7.24,13.44,14.47,4.65,92.51,5.17,2.58,16.02,1420.25
10dpf,111.07,26.36,9.41,10.04,4.39,58.36,2.51,0,9.41,454.33
