stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,392.27,30.97,10.32,0,92.91,10.32,0,61.94,123.88,289.04
12hpf,497.36,34.7,1.93,32.77,144.58,32.77,1.93,88.68,129.16,393.26
14hpf,321.01,23.41,26.75,93.63,170.54,100.32,3.34,20.06,83.6,461.45
16hpf,133.3,20.51,30.76,45.12,71.78,36.91,8.2,6.15,30.76,178.42
19hpf,278.03,8.76,10.95,43.78,52.54,10.95,8.76,2.19,4.38,194.84
24hpf,190,7,23,45,62,41,12,2,35,71
2dpf,292.76,9.17,20.02,77.57,179.33,323.62,28.36,6.67,63.39,211.86
3dpf,1243.53,24.14,32.75,37.35,47.7,510.86,13.22,0,32.18,126.42
5dpf,158.67,36.18,68.74,104.92,47.03,445.51,18.61,13.95,94.06,422.77
10dpf,686.52,43.3,96.01,83.46,23.22,405.39,19.45,1.88,68.4,123
