stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6441.52,113.55,30.97,0,1125.2,82.58,0,206.46,2560.09,2343.31
12hpf,5850.72,188.92,36.63,179.28,1501.72,260.25,15.42,354.71,2656.44,1858.35
14hpf,5614.35,90.28,254.13,344.42,1150.29,521.64,96.97,133.75,2123.35,2079.88
16hpf,4682.02,207.13,352.74,321.98,1497.1,582.43,151.76,194.83,1974.94,2145.16
19hpf,7228.69,56.92,146.68,225.49,886.62,374.35,210.16,50.35,658.94,1753.54
24hpf,4906,81,523,296,1226,552,221,24,1020,782
2dpf,2304.55,52.55,149.3,249.39,1088.47,1734.04,199.34,25.86,558,608.88
3dpf,5216.63,64.93,73.55,78.15,89.07,1214.8,54.02,0,120.1,197.1
5dpf,457.39,42.9,198.98,176.76,103.37,900.83,75.97,27.39,223.79,577.81
10dpf,1224.94,67.15,163.79,119.86,41.42,566.03,43.93,0.63,99.15,129.27
