stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0.83,0,1.67,0.83,0,2.5,1.67
3dpf,5.75,0,0,0,2.3,0,0,1.15
5dpf,1.55,0,0,0.52,3.62,0,0,7.75
10dpf,8.79,0,1.26,1.26,8.79,1.26,1.88,1.26
