stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.17,0,0.83,0.83,4.17,0,1.67,1.67
3dpf,133.32,0,0,0.57,6.9,1.15,1.72,0.57
5dpf,2.58,0.52,0,0,3.1,2.07,1.55,2.58
10dpf,36.4,0,0,0.63,3.14,0,0.63,0
