stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,237.43,0,0,0,51.61,0,0,10.32,402.59,0
12hpf,510.85,28.92,0,30.84,138.8,0,1.93,21.21,497.36,34.7
14hpf,80.25,23.41,3.34,40.13,60.19,6.69,26.75,6.69,83.6,90.28
16hpf,141.51,36.91,0,57.42,123.05,47.17,65.63,36.91,88.19,75.88
19hpf,343.7,10.95,4.38,24.08,45.97,17.51,19.7,15.32,37.22,89.76
24hpf,476,30,12,75,259,130,34,1,120,49
2dpf,825.74,1.67,8.34,62.56,303.6,202.68,66.73,22.52,107.6,54.21
3dpf,118.38,4.6,4.02,22.99,40.8,218.37,16.66,0,25.86,12.64
5dpf,224.82,5.17,4.13,64.6,34.63,133.86,21.19,25.84,42.9,46
10dpf,87.23,9.41,1.26,49.58,15.06,155.63,25.1,0,28.87,8.16
